district,date,week,year,month,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,flood_alert,region
Bhandara,2020-07-27,31,2020,7,77.63,-8.56,27.5,70.7,1,0,vidarbha
Bhandara,2020-08-03,32,2020,8,87.21,12.14,32.4,83.7,1,0,vidarbha
Bhandara,2020-08-10,33,2020,8,24.59,-68.29,30.0,81.5,1,0,vidarbha
Bhandara,2020-08-17,34,2020,8,56.29,-27.57,31.6,79.7,1,0,vidarbha
Bhandara,2020-08-24,35,2020,8,81.17,4.39,32.2,70.2,1,0,vidarbha
Bhandara,2020-08-31,36,2020,8,42.28,-45.57,32.4,75.6,1,0,vidarbha
Bhandara,2020-09-07,37,2020,9,102.5,73.63,32.9,79.6,1,0,vidarbha
Bhandara,2020-09-14,38,2020,9,35.53,-39.7,31.8,78.4,1,0,vidarbha
Bhandara,2020-09-21,39,2020,9,54.6,-7.42,33.5,78.9,1,0,vidarbha
Bhandara,2020-09-28,40,2020,9,57.87,-1.9,33.4,77.7,1,0,vidarbha
Bhandara,2020-10-05,41,2020,10,15.17,-17.77,31.5,47.2,0,0,vidarbha
Bhandara,2020-10-12,42,2020,10,8.39,-54.27,31.1,53.4,0,0,vidarbha
Bhandara,2020-10-19,43,2020,10,25.14,35.9,30.7,58.4,0,0,vidarbha
Bhandara,2020-10-26,44,2020,10,5.86,-67.91,31.4,55.1,0,0,vidarbha
Bhandara,2020-11-02,45,2020,11,3.13,-40.96,31.1,46.2,0,0,vidarbha
Bhandara,2020-11-09,46,2020,11,3.03,-42.75,29.1,57.7,0,0,vidarbha
Bhandara,2020-11-16,47,2020,11,6.4,19.06,30.1,55.7,0,0,vidarbha
Bhandara,2020-11-23,48,2020,11,5.85,8.89,30.3,49.0,0,0,vidarbha
Bhandara,2020-11-30,49,2020,11,3.06,-42.07,29.6,53.3,0,0,vidarbha
Bhandara,2020-12-07,50,2020,12,1.1,-7.19,26.7,62.6,0,0,vidarbha
Bhandara,2020-12-14,51,2020,12,1.43,18.45,27.3,52.9,0,0,vidarbha
Bhandara,2020-12-21,52,2020,12,0.85,-26.76,30.7,48.2,0,0,vidarbha
Bhandara,2020-12-28,53,2020,12,0.96,-18.21,27.0,52.2,0,0,vidarbha
Bhandara,2021-01-04,1,2021,1,1.69,12.36,25.2,49.1,0,0,vidarbha
Bhandara,2021-01-11,2,2021,1,1.81,20.4,24.5,60.1,0,0,vidarbha
Bhandara,2021-01-18,3,2021,1,2.38,56.32,25.7,60.5,0,0,vidarbha
Bhandara,2021-01-25,4,2021,1,1.89,25.16,24.9,50.9,0,0,vidarbha
Bhandara,2021-02-01,5,2021,2,1.29,40.22,23.0,40.8,0,0,vidarbha
Bhandara,2021-02-08,6,2021,2,1.43,54.37,22.9,58.5,0,0,vidarbha
Bhandara,2021-02-15,7,2021,2,0.69,-20.51,19.1,54.0,0,0,vidarbha
Bhandara,2021-02-22,8,2021,2,0.65,-24.54,17.2,55.5,0,0,vidarbha
Bhandara,2021-03-01,9,2021,3,2.14,73.54,18.4,58.5,0,0,vidarbha
Bhandara,2021-03-08,10,2021,3,1.3,8.08,16.8,48.3,0,0,vidarbha
Bhandara,2021-03-15,11,2021,3,1.02,-12.96,17.4,54.9,0,0,vidarbha
Bhandara,2021-03-22,12,2021,3,0.93,-20.21,15.3,53.0,0,0,vidarbha
Bhandara,2021-03-29,13,2021,3,2.04,65.46,16.6,59.4,0,0,vidarbha
Bhandara,2021-04-05,14,2021,4,2.37,30.71,20.4,26.8,0,0,vidarbha
Bhandara,2021-04-12,15,2021,4,1.96,9.14,20.6,33.8,0,0,vidarbha
Bhandara,2021-04-19,16,2021,4,1.28,-26.99,19.7,25.2,0,0,vidarbha
Bhandara,2021-04-26,17,2021,4,2.11,17.01,20.1,28.4,0,0,vidarbha
Bhandara,2021-05-03,18,2021,5,4.74,31.67,25.2,33.7,0,0,vidarbha
Bhandara,2021-05-10,19,2021,5,5.33,47.77,26.6,34.2,0,0,vidarbha
Bhandara,2021-05-17,20,2021,5,7.54,107.95,26.3,20.8,0,0,vidarbha
Bhandara,2021-05-24,21,2021,5,5.09,41.26,25.9,24.8,0,0,vidarbha
Bhandara,2021-05-31,22,2021,5,3.33,-6.78,23.9,29.3,0,0,vidarbha
Bhandara,2021-06-07,23,2021,6,74.54,76.03,29.5,76.2,1,0,vidarbha
Bhandara,2021-06-14,24,2021,6,42.07,-0.55,28.4,74.1,1,0,vidarbha
Bhandara,2021-06-21,25,2021,6,29.58,-30.01,27.4,69.6,1,0,vidarbha
Bhandara,2021-06-28,26,2021,6,68.17,61.01,27.5,75.0,1,0,vidarbha
Bhandara,2021-07-05,27,2021,7,127.97,50.65,30.0,69.9,1,0,vidarbha
Bhandara,2021-07-12,28,2021,7,93.67,10.31,28.3,78.7,1,0,vidarbha
Bhandara,2021-07-19,29,2021,7,116.07,36.66,31.9,78.6,1,0,vidarbha
Bhandara,2021-07-26,30,2021,7,77.1,-9.19,28.9,74.9,1,0,vidarbha
Bhandara,2021-08-02,31,2021,8,110.71,42.32,32.1,74.4,1,0,vidarbha
Bhandara,2021-08-09,32,2021,8,139.37,79.13,33.0,81.8,1,0,vidarbha
Bhandara,2021-08-16,33,2021,8,82.42,5.98,29.3,73.4,1,0,vidarbha
Bhandara,2021-08-23,34,2021,8,99.58,28.03,30.6,77.9,1,0,vidarbha
Bhandara,2021-08-30,35,2021,8,90.73,16.66,31.6,73.8,1,0,vidarbha
Bhandara,2021-09-06,36,2021,9,102.2,73.13,33.8,82.2,1,0,vidarbha
Bhandara,2021-09-13,37,2021,9,90.67,53.62,33.8,69.8,1,0,vidarbha
Bhandara,2021-09-20,38,2021,9,27.24,-53.73,32.9,86.9,1,0,vidarbha
Bhandara,2021-09-27,39,2021,9,66.91,13.41,32.2,75.7,1,0,vidarbha
Bhandara,2021-10-04,40,2021,10,23.91,29.26,32.0,58.8,0,0,vidarbha
Bhandara,2021-10-11,41,2021,10,31.55,70.43,31.6,48.5,0,0,vidarbha
Bhandara,2021-10-18,42,2021,10,21.27,15.09,31.3,59.0,0,0,vidarbha
Bhandara,2021-10-25,43,2021,10,22.4,21.16,32.6,60.4,0,0,vidarbha
Bhandara,2021-11-01,44,2021,11,7.05,30.84,30.6,50.3,0,0,vidarbha
Bhandara,2021-11-08,45,2021,11,7.78,44.33,30.9,54.1,0,0,vidarbha
Bhandara,2021-11-15,46,2021,11,4.17,-21.8,31.0,60.2,0,0,vidarbha
Bhandara,2021-11-22,47,2021,11,6.6,22.67,28.2,56.9,0,0,vidarbha
Bhandara,2021-11-29,48,2021,11,11.18,106.58,30.6,40.8,0,0,vidarbha
Bhandara,2021-12-06,49,2021,12,2.2,77.74,26.8,52.7,0,0,vidarbha
Bhandara,2021-12-13,50,2021,12,1.92,56.23,29.1,54.9,0,0,vidarbha
Bhandara,2021-12-20,51,2021,12,1.73,41.44,28.2,47.4,0,0,vidarbha
Bhandara,2021-12-27,52,2021,12,1.17,-1.95,28.4,56.0,0,0,vidarbha
Bhandara,2022-01-03,1,2022,1,1.44,-3.42,24.1,50.5,0,0,vidarbha
Bhandara,2022-01-10,2,2022,1,1.33,-9.73,25.4,54.0,0,0,vidarbha
Bhandara,2022-01-17,3,2022,1,0.99,-31.73,23.9,49.0,0,0,vidarbha
Bhandara,2022-01-24,4,2022,1,1.44,-3.25,23.3,51.0,0,0,vidarbha
Bhandara,2022-01-31,5,2022,1,0.74,-47.27,24.1,55.4,0,0,vidarbha
Bhandara,2022-02-07,6,2022,2,1.05,16.21,20.0,51.7,0,0,vidarbha
Bhandara,2022-02-14,7,2022,2,1.09,19.78,19.8,50.6,0,0,vidarbha
Bhandara,2022-02-21,8,2022,2,1.44,54.81,21.7,53.2,0,0,vidarbha
Bhandara,2022-02-28,9,2022,2,1.05,16.04,20.9,57.1,0,0,vidarbha
Bhandara,2022-03-07,10,2022,3,0.75,-33.95,17.3,47.9,0,0,vidarbha
Bhandara,2022-03-14,11,2022,3,0.85,-26.47,16.9,47.6,0,0,vidarbha
Bhandara,2022-03-21,12,2022,3,1.96,59.67,17.2,46.1,0,0,vidarbha
Bhandara,2022-03-28,13,2022,3,0.99,-15.86,18.2,55.2,0,0,vidarbha
Bhandara,2022-04-04,14,2022,4,2.35,29.98,22.6,30.0,0,0,vidarbha
Bhandara,2022-04-11,15,2022,4,2.48,36.94,22.3,33.9,0,0,vidarbha
Bhandara,2022-04-18,16,2022,4,2.41,32.73,20.1,23.8,0,0,vidarbha
Bhandara,2022-04-25,17,2022,4,1.7,-4.4,20.5,28.5,0,0,vidarbha
Bhandara,2022-05-02,18,2022,5,3.48,-2.69,23.0,29.0,0,0,vidarbha
Bhandara,2022-05-09,19,2022,5,3.07,-13.88,24.1,32.9,0,0,vidarbha
Bhandara,2022-05-16,20,2022,5,4.3,19.74,23.8,30.7,0,0,vidarbha
Bhandara,2022-05-23,21,2022,5,3.88,8.33,23.9,20.9,0,0,vidarbha
Bhandara,2022-05-30,22,2022,5,4.33,20.58,24.6,18.4,0,0,vidarbha
Bhandara,2022-06-06,23,2022,6,55.33,30.72,27.6,81.9,1,0,vidarbha
Bhandara,2022-06-13,24,2022,6,42.68,0.88,28.4,76.7,1,0,vidarbha
Bhandara,2022-06-20,25,2022,6,60.33,42.51,27.2,75.5,1,0,vidarbha
Bhandara,2022-06-27,26,2022,6,57.78,36.49,31.3,80.2,1,0,vidarbha
Bhandara,2022-07-04,27,2022,7,91.86,8.18,30.7,84.6,1,0,vidarbha
Bhandara,2022-07-11,28,2022,7,125.86,48.18,32.1,84.0,1,0,vidarbha
Bhandara,2022-07-18,29,2022,7,86.15,1.46,31.1,72.1,1,0,vidarbha
Bhandara,2022-07-25,30,2022,7,115.11,35.53,28.6,86.5,1,0,vidarbha
Bhandara,2022-08-01,31,2022,8,41.73,-46.27,29.6,76.4,1,0,vidarbha
Bhandara,2022-08-08,32,2022,8,87.67,12.73,30.6,77.1,1,0,vidarbha
Bhandara,2022-08-15,33,2022,8,73.97,-4.87,30.4,80.1,1,0,vidarbha
Bhandara,2022-08-22,34,2022,8,146.31,88.05,31.0,78.0,1,0,vidarbha
Bhandara,2022-08-29,35,2022,8,51.64,-33.54,33.3,74.9,1,0,vidarbha
Bhandara,2022-09-05,36,2022,9,98.28,66.49,31.5,80.5,1,0,vidarbha
Bhandara,2022-09-12,37,2022,9,76.31,29.32,32.3,68.6,1,0,vidarbha
Bhandara,2022-09-19,38,2022,9,31.66,-46.26,33.1,79.9,1,0,vidarbha
Bhandara,2022-09-26,39,2022,9,55.8,-5.4,34.2,83.9,1,0,vidarbha
Bhandara,2022-10-03,40,2022,10,19.1,3.37,30.1,51.6,0,0,vidarbha
Bhandara,2022-10-10,41,2022,10,26.99,45.9,30.9,52.0,0,0,vidarbha
Bhandara,2022-10-17,42,2022,10,16.96,-8.13,30.2,43.9,0,0,vidarbha
Bhandara,2022-10-24,43,2022,10,26.06,40.89,30.4,51.2,0,0,vidarbha
Bhandara,2022-10-31,44,2022,10,23.08,24.81,33.7,50.0,0,0,vidarbha
Bhandara,2022-11-07,45,2022,11,10.27,89.91,27.8,62.0,0,0,vidarbha
Bhandara,2022-11-14,46,2022,11,7.39,37.12,28.6,50.8,0,0,vidarbha
Bhandara,2022-11-21,47,2022,11,7.69,42.56,29.6,55.0,0,0,vidarbha
Bhandara,2022-11-28,48,2022,11,2.55,-51.42,30.3,49.6,0,0,vidarbha
Bhandara,2022-12-05,49,2022,12,0.79,-30.97,27.1,49.4,0,0,vidarbha
Bhandara,2022-12-12,50,2022,12,1.17,-1.52,28.4,48.2,0,0,vidarbha
Bhandara,2022-12-19,51,2022,12,0.96,-17.73,26.9,49.1,0,0,vidarbha
Bhandara,2022-12-26,52,2022,12,1.82,48.93,28.2,51.8,0,0,vidarbha
Bhandara,2023-01-02,1,2023,1,1.0,-30.75,25.4,51.8,0,0,vidarbha
Bhandara,2023-01-09,2,2023,1,1.01,-30.02,23.9,54.2,0,0,vidarbha
Bhandara,2023-01-16,3,2023,1,2.82,83.39,24.9,53.5,0,0,vidarbha
Bhandara,2023-01-23,4,2023,1,1.49,0.25,25.0,56.0,0,0,vidarbha
Bhandara,2023-01-30,5,2023,1,1.54,3.46,23.8,52.7,0,0,vidarbha
Bhandara,2023-02-06,6,2023,2,1.02,12.58,21.3,62.7,0,0,vidarbha
Bhandara,2023-02-13,7,2023,2,1.55,66.02,21.0,44.7,0,0,vidarbha
Bhandara,2023-02-20,8,2023,2,0.91,1.7,22.0,53.7,0,0,vidarbha
Bhandara,2023-02-27,9,2023,2,0.37,-53.08,20.3,56.3,0,0,vidarbha
Bhandara,2023-03-06,10,2023,3,1.26,5.48,16.3,52.2,0,0,vidarbha
Bhandara,2023-03-13,11,2023,3,0.88,-24.07,16.1,44.4,0,0,vidarbha
Bhandara,2023-03-20,12,2023,3,0.7,-38.23,18.7,59.0,0,0,vidarbha
Bhandara,2023-03-27,13,2023,3,1.67,36.72,17.4,43.3,0,0,vidarbha
Bhandara,2023-04-03,14,2023,4,2.35,29.76,19.1,18.6,0,0,vidarbha
Bhandara,2023-04-10,15,2023,4,0.76,-54.19,19.5,23.4,0,0,vidarbha
Bhandara,2023-04-17,16,2023,4,2.42,33.29,20.1,26.8,0,0,vidarbha
Bhandara,2023-04-24,17,2023,4,2.43,33.94,17.9,23.2,0,0,vidarbha
Bhandara,2023-05-01,18,2023,5,4.09,14.0,23.2,32.7,0,0,vidarbha
Bhandara,2023-05-08,19,2023,5,2.96,-16.81,25.1,30.0,0,0,vidarbha
Bhandara,2023-05-15,20,2023,5,4.01,11.85,26.0,27.7,0,0,vidarbha
Bhandara,2023-05-22,21,2023,5,4.66,29.57,25.4,28.4,0,0,vidarbha
Bhandara,2023-05-29,22,2023,5,4.19,16.71,24.3,30.8,0,0,vidarbha
Bhandara,2023-06-05,23,2023,6,58.09,37.22,26.9,83.5,1,0,vidarbha
Bhandara,2023-06-12,24,2023,6,70.71,67.0,26.9,81.1,1,0,vidarbha
Bhandara,2023-06-19,25,2023,6,78.87,86.22,27.3,78.0,1,0,vidarbha
Bhandara,2023-06-26,26,2023,6,22.58,-46.51,28.3,71.1,1,0,vidarbha
Bhandara,2023-07-03,27,2023,7,94.11,10.83,29.8,73.6,1,0,vidarbha
Bhandara,2023-07-10,28,2023,7,148.83,75.2,29.5,82.5,1,0,vidarbha
Bhandara,2023-07-17,29,2023,7,63.86,-24.76,29.3,72.8,1,0,vidarbha
Bhandara,2023-07-24,30,2023,7,42.46,-49.94,29.3,83.9,1,0,vidarbha
Bhandara,2023-07-31,31,2023,7,113.55,33.7,30.3,83.2,1,0,vidarbha
Bhandara,2023-08-07,32,2023,8,139.18,78.89,30.0,67.8,1,0,vidarbha
Bhandara,2023-08-14,33,2023,8,75.47,-2.94,34.1,77.9,1,0,vidarbha
Bhandara,2023-08-21,34,2023,8,99.76,28.27,31.1,80.4,1,0,vidarbha
Bhandara,2023-08-28,35,2023,8,96.06,23.51,31.6,77.8,1,0,vidarbha
Bhandara,2023-09-04,36,2023,9,72.64,23.11,30.8,76.0,1,0,vidarbha
Bhandara,2023-09-11,37,2023,9,65.38,10.82,31.6,89.3,1,0,vidarbha
Bhandara,2023-09-18,38,2023,9,75.07,27.21,32.3,74.4,1,0,vidarbha
Bhandara,2023-09-25,39,2023,9,53.24,-9.72,31.7,73.1,1,0,vidarbha
Bhandara,2023-10-02,40,2023,10,13.6,-26.22,30.1,60.7,0,0,vidarbha
Bhandara,2023-10-09,41,2023,10,12.45,-32.43,32.4,54.2,0,0,vidarbha
Bhandara,2023-10-16,42,2023,10,27.92,50.9,33.9,55.7,0,0,vidarbha
Bhandara,2023-10-23,43,2023,10,21.98,18.91,30.4,52.9,0,0,vidarbha
Bhandara,2023-10-30,44,2023,10,28.26,52.71,32.6,43.6,0,0,vidarbha
Bhandara,2023-11-06,45,2023,11,8.56,58.47,29.9,59.9,0,0,vidarbha
Bhandara,2023-11-13,46,2023,11,8.01,48.47,32.5,50.9,0,0,vidarbha
Bhandara,2023-11-20,47,2023,11,8.12,50.5,30.0,53.9,0,0,vidarbha
Bhandara,2023-11-27,48,2023,11,3.4,-35.93,31.1,40.8,0,0,vidarbha
Bhandara,2023-12-04,49,2023,12,1.22,2.11,27.7,56.5,0,0,vidarbha
Bhandara,2023-12-11,50,2023,12,1.63,33.94,28.1,46.7,0,0,vidarbha
Bhandara,2023-12-18,51,2023,12,1.48,22.14,28.5,48.8,0,0,vidarbha
Bhandara,2023-12-25,52,2023,12,1.0,-14.62,27.9,41.1,0,0,vidarbha
Gondia,2019-01-07,2,2019,1,1.26,-21.52,25.1,62.3,0,0,vidarbha
Gondia,2019-01-14,3,2019,1,2.24,35.12,23.9,39.8,0,0,vidarbha
Gondia,2019-01-21,4,2019,1,2.25,35.79,25.2,44.1,0,0,vidarbha
Gondia,2019-01-28,5,2019,1,1.49,-8.17,23.9,68.9,0,0,vidarbha
Gondia,2019-02-04,6,2019,2,0.5,-43.83,22.3,53.4,0,0,vidarbha
Gondia,2019-02-11,7,2019,2,1.54,51.85,19.0,53.9,0,0,vidarbha
Gondia,2019-02-18,8,2019,2,1.4,39.61,20.9,47.1,0,0,vidarbha
Gondia,2019-02-25,9,2019,2,1.14,15.2,19.2,52.5,0,0,vidarbha
Gondia,2019-03-04,10,2019,3,1.49,13.2,18.0,51.4,0,0,vidarbha
Gondia,2019-03-11,11,2019,3,1.49,13.19,19.0,44.0,0,0,vidarbha
Gondia,2019-03-18,12,2019,3,1.77,33.22,17.0,46.1,0,0,vidarbha
Gondia,2019-03-25,13,2019,3,1.45,10.79,19.8,53.2,0,0,vidarbha
Gondia,2019-04-01,14,2019,4,3.18,59.5,21.7,25.0,0,0,vidarbha
Gondia,2019-04-08,15,2019,4,2.3,17.04,21.4,28.1,0,0,vidarbha
Gondia,2019-04-15,16,2019,4,3.24,62.69,20.5,30.5,0,0,vidarbha
Gondia,2019-04-22,17,2019,4,2.1,7.34,22.3,25.8,0,0,vidarbha
Gondia,2019-04-29,18,2019,4,1.85,-5.12,21.4,30.4,0,0,vidarbha
Gondia,2019-05-06,19,2019,5,5.46,38.81,23.9,24.6,0,0,vidarbha
Gondia,2019-05-13,20,2019,5,6.7,69.72,25.6,20.8,0,0,vidarbha
Gondia,2019-05-20,21,2019,5,2.86,-26.18,23.5,33.7,0,0,vidarbha
Gondia,2019-05-27,22,2019,5,4.51,15.06,23.4,30.2,0,0,vidarbha
Gondia,2019-06-03,23,2019,6,73.29,58.37,28.8,81.6,1,0,vidarbha
Gondia,2019-06-10,24,2019,6,23.49,-49.09,27.0,81.0,1,0,vidarbha
Gondia,2019-06-17,25,2019,6,33.38,-27.75,29.1,75.7,1,0,vidarbha
Gondia,2019-06-24,26,2019,6,48.25,4.33,29.5,73.9,1,0,vidarbha
Gondia,2019-07-01,27,2019,7,96.64,4.12,28.1,82.8,1,0,vidarbha
Gondia,2019-07-08,28,2019,7,204.38,120.09,28.1,66.6,1,0,vidarbha
Gondia,2019-07-15,29,2019,7,127.92,37.8,29.0,76.8,1,0,vidarbha
Gondia,2019-07-22,30,2019,7,144.57,55.71,29.3,75.2,1,0,vidarbha
Gondia,2019-07-29,31,2019,7,41.02,-55.74,31.9,76.6,1,0,vidarbha
Gondia,2019-08-05,32,2019,8,62.95,-25.91,31.0,67.4,1,0,vidarbha
Gondia,2019-08-12,33,2019,8,41.66,-50.92,31.0,77.3,1,0,vidarbha
Gondia,2019-08-19,34,2019,8,120.21,41.39,32.4,77.5,1,0,vidarbha
Gondia,2019-08-26,35,2019,8,114.73,34.95,31.1,72.5,1,0,vidarbha
Gondia,2019-09-02,36,2019,9,91.41,41.71,29.3,75.6,1,0,vidarbha
Gondia,2019-09-09,37,2019,9,47.42,-26.41,33.3,79.1,1,0,vidarbha
Gondia,2019-09-16,38,2019,9,28.04,-56.42,32.7,78.3,1,0,vidarbha
Gondia,2019-09-23,39,2019,9,51.84,-19.57,31.2,81.1,1,0,vidarbha
Gondia,2019-09-30,40,2019,9,92.28,43.06,31.6,80.7,1,0,vidarbha
Gondia,2019-10-07,41,2019,10,16.47,-18.34,33.5,62.4,0,0,vidarbha
Gondia,2019-10-14,42,2019,10,12.53,-37.76,33.2,58.7,0,0,vidarbha
Gondia,2019-10-21,43,2019,10,27.38,35.43,28.3,58.0,0,0,vidarbha
Gondia,2019-10-28,44,2019,10,23.57,16.68,31.9,50.5,0,0,vidarbha
Gondia,2019-11-04,45,2019,11,5.61,-4.24,29.1,52.0,0,0,vidarbha
Gondia,2019-11-11,46,2019,11,5.81,-0.84,31.5,57.7,0,0,vidarbha
Gondia,2019-11-18,47,2019,11,6.16,5.02,29.2,55.0,0,0,vidarbha
Gondia,2019-11-25,48,2019,11,9.54,61.75,27.8,48.2,0,0,vidarbha
Gondia,2019-12-02,49,2019,12,1.06,-16.96,30.6,54.2,0,0,vidarbha
Gondia,2019-12-09,50,2019,12,1.65,24.55,27.5,49.7,0,0,vidarbha
Gondia,2019-12-16,51,2019,12,1.02,-20.1,28.3,58.6,0,0,vidarbha
Gondia,2019-12-23,52,2019,12,1.31,0.26,26.9,36.9,0,0,vidarbha
Gondia,2019-12-30,1,2019,12,1.25,-3.93,26.7,48.9,0,0,vidarbha
Gondia,2020-01-06,2,2020,1,1.39,-13.77,24.0,52.8,0,0,vidarbha
Gondia,2020-01-13,3,2020,1,1.79,9.11,22.5,52.0,0,0,vidarbha
Gondia,2020-01-20,4,2020,1,0.97,-37.95,23.1,53.1,0,0,vidarbha
Gondia,2020-01-27,5,2020,1,1.16,-27.2,24.9,51.1,0,0,vidarbha
Gondia,2020-02-03,6,2020,2,1.23,23.06,20.3,54.3,0,0,vidarbha
Gondia,2020-02-10,7,2020,2,0.82,-14.63,20.3,54.7,0,0,vidarbha
Gondia,2020-02-17,8,2020,2,0.94,-2.99,19.3,50.7,0,0,vidarbha
Gondia,2020-02-24,9,2020,2,1.2,20.66,21.8,57.9,0,0,vidarbha
Gondia,2020-03-02,10,2020,3,0.58,-51.57,17.1,54.5,0,0,vidarbha
Gondia,2020-03-09,11,2020,3,0.61,-49.72,17.1,57.3,0,0,vidarbha
Gondia,2020-03-16,12,2020,3,0.81,-34.94,16.9,37.5,0,0,vidarbha
Gondia,2020-03-23,13,2020,3,0.57,-51.94,18.5,47.8,0,0,vidarbha
Gondia,2020-03-30,14,2020,3,1.48,13.01,18.6,49.6,0,0,vidarbha
Gondia,2020-04-06,15,2020,4,1.16,-38.87,22.8,27.7,0,0,vidarbha
Gondia,2020-04-13,16,2020,4,2.09,6.47,20.3,30.4,0,0,vidarbha
Gondia,2020-04-20,17,2020,4,2.58,30.31,19.6,31.3,0,0,vidarbha
Gondia,2020-04-27,18,2020,4,2.39,21.4,19.6,27.8,0,0,vidarbha
Gondia,2020-05-04,19,2020,5,2.52,-34.53,22.1,27.1,0,0,vidarbha
Gondia,2020-05-11,20,2020,5,4.38,11.88,24.4,26.5,0,0,vidarbha
Gondia,2020-05-18,21,2020,5,4.05,3.51,24.6,30.6,0,0,vidarbha
Gondia,2020-05-25,22,2020,5,3.38,-13.06,23.5,30.5,0,0,vidarbha
Gondia,2020-06-01,23,2020,6,39.36,-14.85,28.8,81.5,1,0,vidarbha
Gondia,2020-06-08,24,2020,6,25.27,-45.25,29.5,77.5,1,0,vidarbha
Gondia,2020-06-15,25,2020,6,22.73,-50.73,26.9,77.1,1,0,vidarbha
Gondia,2020-06-22,26,2020,6,56.52,22.18,25.0,70.4,1,0,vidarbha
Gondia,2020-06-29,27,2020,6,26.08,-43.51,29.5,82.9,1,0,vidarbha
Gondia,2020-07-06,28,2020,7,55.9,-39.72,29.2,82.5,1,0,vidarbha
Gondia,2020-07-13,29,2020,7,90.11,-2.91,29.7,75.0,1,0,vidarbha
Gondia,2020-07-20,30,2020,7,67.06,-27.71,29.7,86.6,1,0,vidarbha
Gondia,2020-07-27,31,2020,7,138.87,49.58,31.1,77.6,1,0,vidarbha
Gondia,2020-08-03,32,2020,8,146.24,71.98,33.5,78.4,1,0,vidarbha
Gondia,2020-08-10,33,2020,8,36.15,-57.4,33.4,82.5,1,0,vidarbha
Gondia,2020-08-17,34,2020,8,40.9,-51.82,32.6,91.0,1,0,vidarbha
Gondia,2020-08-24,35,2020,8,100.87,18.66,30.9,82.3,1,0,vidarbha
Gondia,2020-08-31,36,2020,8,88.94,4.64,30.4,86.5,1,0,vidarbha
Gondia,2020-09-07,37,2020,9,51.91,-19.46,30.7,78.1,1,0,vidarbha
Gondia,2020-09-14,38,2020,9,62.19,-3.54,32.9,77.7,1,0,vidarbha
Gondia,2020-09-21,39,2020,9,46.59,-27.7,32.5,76.6,1,0,vidarbha
Gondia,2020-09-28,40,2020,9,0.0,-99.85,29.9,76.7,1,0,vidarbha
Gondia,2020-10-05,41,2020,10,17.24,-14.51,32.0,43.4,0,0,vidarbha
Gondia,2020-10-12,42,2020,10,15.13,-24.91,31.3,53.5,0,0,vidarbha
Gondia,2020-10-19,43,2020,10,28.22,39.6,31.8,45.3,0,0,vidarbha
Gondia,2020-10-26,44,2020,10,25.47,26.03,33.0,47.0,0,0,vidarbha
Gondia,2020-11-02,45,2020,11,6.07,3.55,32.8,58.6,0,0,vidarbha
Gondia,2020-11-09,46,2020,11,4.09,-29.8,32.3,51.5,0,0,vidarbha
Gondia,2020-11-16,47,2020,11,6.43,9.47,33.3,53.9,0,0,vidarbha
Gondia,2020-11-23,48,2020,11,8.1,37.52,30.2,47.3,0,0,vidarbha
Gondia,2020-11-30,49,2020,11,2.52,-56.12,27.4,51.9,0,0,vidarbha
Gondia,2020-12-07,50,2020,12,1.36,4.11,26.3,51.4,0,0,vidarbha
Gondia,2020-12-14,51,2020,12,1.4,6.77,26.6,51.8,0,0,vidarbha
Gondia,2020-12-21,52,2020,12,1.17,-9.23,24.8,43.3,0,0,vidarbha
Gondia,2020-12-28,53,2020,12,1.75,31.57,27.2,51.4,0,0,vidarbha
Gondia,2021-01-04,1,2021,1,1.96,19.13,22.8,53.9,0,0,vidarbha
Gondia,2021-01-11,2,2021,1,2.27,36.98,22.5,54.3,0,0,vidarbha
Gondia,2021-01-18,3,2021,1,1.91,16.05,24.4,54.4,0,0,vidarbha
Gondia,2021-01-25,4,2021,1,2.21,33.78,24.9,50.1,0,0,vidarbha
Gondia,2021-02-01,5,2021,2,1.33,32.99,21.1,55.9,0,0,vidarbha
Gondia,2021-02-08,6,2021,2,0.92,-5.07,21.4,52.4,0,0,vidarbha
Gondia,2021-02-15,7,2021,2,1.14,14.9,23.2,55.0,0,0,vidarbha
Gondia,2021-02-22,8,2021,2,1.02,3.95,20.6,48.4,0,0,vidarbha
Gondia,2021-03-01,9,2021,3,1.62,22.56,17.5,60.7,0,0,vidarbha
Gondia,2021-03-08,10,2021,3,1.72,29.92,16.9,51.7,0,0,vidarbha
Gondia,2021-03-15,11,2021,3,1.91,42.98,16.2,47.5,0,0,vidarbha
Gondia,2021-03-22,12,2021,3,1.47,11.82,17.4,63.3,0,0,vidarbha
Gondia,2021-03-29,13,2021,3,0.92,-27.25,16.6,53.9,0,0,vidarbha
Gondia,2021-04-05,14,2021,4,3.52,76.12,21.1,20.1,0,0,vidarbha
Gondia,2021-04-12,15,2021,4,1.62,-16.18,21.0,25.3,0,0,vidarbha
Gondia,2021-04-19,16,2021,4,3.14,57.66,20.4,25.1,0,0,vidarbha
Gondia,2021-04-26,17,2021,4,2.46,24.77,21.4,28.1,0,0,vidarbha
Gondia,2021-05-03,18,2021,5,4.29,9.63,22.8,19.8,0,0,vidarbha
Gondia,2021-05-10,19,2021,5,4.52,15.24,23.1,29.6,0,0,vidarbha
Gondia,2021-05-17,20,2021,5,3.95,1.03,24.3,31.6,0,0,vidarbha
