district,date,cholera_cases,typhoid_cases,add_cases,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,state,latitude,longitude,population_2024,population_density,urban_pct,sanitation_coverage_pct,urban_sanitation_pct,rural_sanitation_pct,od_index,od_pct,water_access_pct,piped_water_pct,unprotected_water_src_pct,wash_index,children_u5_diarrhea_pct,stunting_u5_pct,anemia_women_pct,phc_coverage_pct,asha_per_1000,wash_risk_category,data_source,survey_year,week_of_year,month,season_sin,season_cos,cholera_cases_lag1,cholera_cases_lag2,cholera_cases_lag4,cholera_cases_lag8,typhoid_cases_lag1,typhoid_cases_lag2,typhoid_cases_lag4,typhoid_cases_lag8,add_cases_lag1,add_cases_lag2,add_cases_lag4,add_cases_lag8,rainfall_mm_lag1,rainfall_mm_lag2,rainfall_mm_lag4,rainfall_mm_lag8,rainfall_anomaly_pct_lag1,rainfall_anomaly_pct_lag2,rainfall_anomaly_pct_lag4,rainfall_anomaly_pct_lag8,cholera_cases_roll4_mean,cholera_cases_roll4_std,cholera_cases_roll8_mean,cholera_cases_roll8_std,typhoid_cases_roll4_mean,typhoid_cases_roll4_std,typhoid_cases_roll8_mean,typhoid_cases_roll8_std,add_cases_roll4_mean,add_cases_roll4_std,add_cases_roll8_mean,add_cases_roll8_std,rainfall_mm_roll4_mean,rainfall_mm_roll4_std,rainfall_mm_roll8_mean,rainfall_mm_roll8_std,rainfall_anomaly_pct_roll4_mean,rainfall_anomaly_pct_roll4_std,rainfall_anomaly_pct_roll8_mean,rainfall_anomaly_pct_roll8_std,cholera_outbreak_label,cholera_risk_score,typhoid_outbreak_label,typhoid_risk_score,add_outbreak_label,add_risk_score
Raigad,2022-06-20,2,6,127,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,25,6,0.12053668025532308,-0.992708874098054,3.0,6.0,8.0,4.0,11.0,5.0,6.0,6.0,116.0,88.0,36.0,43.0,,70.33,,,,7.4094403416136005,,,3.0,2.160246899469287,2.875,2.695896352395089,7.5,2.6457513110645916,7.125,2.642374473299131,94.5,35.6697817954264,72.125,34.5023291139267,70.33,0.0,133.53,89.3782971419796,7.4094403416136005,0.0,103.92979622942786,136.50039634162476,0,0.19999998000000202,1,0.39999997333333515,1,0.9844961163992549
Raigad,2022-06-27,4,2,115,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,26,6,-3.216245299353273e-16,-1.0,2.0,3.0,1.0,1.0,6.0,11.0,8.0,3.0,127.0,116.0,47.0,67.0,,,,,,,,,3.75,1.7078251276599334,3.25,2.6049403612586386,6.0,3.741657386773942,7.0,2.8784916685156987,111.5,16.583123951776983,78.125,37.52499167221759,70.33,0.0,133.53,89.3782971419796,7.4094403416136005,0.0,103.92979622942786,136.50039634162476,1,0.39999996000000404,0,0.13333332444444504,1,0.8914728613064119
Raigad,2022-07-04,5,6,110,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,27,7,-0.12053668025532283,-0.992708874098054,4.0,2.0,6.0,1.0,2.0,6.0,5.0,10.0,115.0,127.0,88.0,45.0,,,70.33,196.73,,,7.4094403416136005,200.45015211724214,3.5,1.2909944487358063,3.75,2.49284690951645,6.25,3.6855573979159972,6.5,2.6186146828319097,117.0,7.164728420068193,86.25,36.34654630871313,,0.0,70.33,0.0,,0.0,7.4094403416136005,0.0,1,0.499999950000005,1,0.39999997333333515,1,0.8527131716843941
Raigad,2022-07-11,2,8,110,13.52,-79.3519744999486,25.9,66.4,0.0,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,28,7,-0.23931566428755743,-0.9709418174260521,5.0,4.0,3.0,1.0,6.0,2.0,11.0,8.0,110.0,115.0,116.0,51.0,,,,,,,,,3.25,1.5000000000000007,3.875,2.356601669474803,5.5,2.516611478423584,6.5,2.6186146828319097,115.5,8.020806277010614,93.625,34.08785917092979,13.52,0.0,41.925,40.170736239207805,-79.3519744999486,0.0,-35.9712670791675,61.34958477980777,0,0.19999998000000202,1,0.5333332977777802,1,0.8527131716843941
Raigad,2022-07-18,6,4,95,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,29,7,-0.3546048870425356,-0.9350162426854148,2.0,5.0,2.0,8.0,8.0,6.0,6.0,6.0,110.0,110.0,127.0,36.0,13.52,,,,-79.3519744999486,,,,4.25,1.7078251276599339,3.625,1.9226098333849675,5.0,2.581988897471612,6.25,2.7645717829090906,107.5,8.66025403784436,101.0,25.014281634983742,13.52,0.0,41.925,40.170736239207805,-79.3519744999486,0.0,-35.9712670791675,61.34958477980777,1,0.599999940000006,0,0.2666666488888901,1,0.7364341028183403
Raigad,2022-07-25,3,4,115,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,30,7,-0.46472317204376806,-0.8854560256532101,6.0,2.0,4.0,1.0,4.0,8.0,2.0,8.0,95.0,110.0,115.0,47.0,,13.52,,,,-79.3519744999486,,,4.0,1.8257418583505545,3.875,1.642080561796093,5.5,1.9148542155126775,5.75,2.7645717829090906,107.5,8.66025403784436,109.5,12.432675841162586,13.52,0.0,41.925,40.170736239207805,-79.3519744999486,0.0,-35.9712670791675,61.34958477980777,1,0.299999970000003,0,0.2666666488888901,1,0.8914728613064119
Raigad,2022-08-01,2,5,122,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,31,8,-0.5680647467311556,-0.8229838658936566,3.0,6.0,5.0,6.0,4.0,4.0,6.0,5.0,115.0,95.0,110.0,88.0,,,,70.33,,,,7.4094403416136005,3.25,1.8929694486000919,3.375,1.505940617307716,5.25,1.8929694486000923,5.75,2.7645717829090906,110.5,11.445523142259578,113.75,9.498120114753497,13.52,0.0,13.52,0.0,-79.3519744999486,0.0,-79.3519744999486,0.0,0,0.19999998000000202,0,0.3333333111111126,1,0.945736426777237
Raigad,2022-08-08,1,9,127,246.93,277.1166373319302,25.7,92.2,1.0,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,32,8,-0.663122658240795,-0.7485107481711013,2.0,3.0,2.0,3.0,5.0,4.0,8.0,11.0,122.0,115.0,110.0,116.0,,,13.52,,,,-79.3519744999486,,3.0,2.1602468994692874,3.125,1.726888200533798,5.5,2.3804761428476175,5.5,2.2677868380553647,114.75,14.056433876817152,115.125,10.602391913418101,246.93,0.0,130.225,165.04579379675206,277.1166373319302,0.0,98.88233141599079,252.06137270647665,0,0.09999999000000101,1,0.5999999600000027,1,0.9844961163992549
Raigad,2022-08-15,1,7,102,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,33,8,-0.7485107481711011,-0.6631226582407952,1.0,2.0,6.0,2.0,9.0,5.0,4.0,6.0,127.0,122.0,95.0,127.0,246.93,,,,277.1166373319302,,,,1.75,0.9574271077563393,3.0,1.8516401995451035,6.25,2.217355782608346,5.625,2.32609421256197,116.5,10.847426730181965,112.0,10.28174526596944,246.93,0.0,130.225,165.04579379675206,277.1166373319302,0.0,98.88233141599079,252.06137270647665,0,0.09999999000000101,1,0.46666663555555765,1,0.7906976682891653
Raigad,2022-08-22,3,5,103,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,34,8,-0.8229838658936564,-0.5680647467311559,1.0,1.0,3.0,4.0,7.0,9.0,4.0,2.0,102.0,127.0,115.0,115.0,,246.93,,,,277.1166373319302,,,1.75,0.9574271077563393,2.875,1.80772153354911,6.5,1.9148542155126775,6.0,1.8516401995451044,113.5,12.871156384205197,110.5,10.650285039780423,246.93,0.0,130.225,165.04579379675206,277.1166373319302,0.0,98.88233141599079,252.06137270647665,1,0.299999970000003,0,0.3333333111111126,1,0.798449606213569
Raigad,2022-08-29,5,7,79,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,35,8,-0.8854560256532096,-0.4647231720437691,3.0,1.0,2.0,5.0,5.0,7.0,5.0,6.0,103.0,102.0,122.0,110.0,,,,,,,,,2.5,1.9148542155126766,2.875,1.80772153354911,7.0,1.6329931618554536,6.125,1.8850918886280938,102.75,19.60229578391265,106.625,15.426669856360512,246.93,0.0,130.225,165.04579379675206,277.1166373319302,0.0,98.88233141599079,252.06137270647665,1,0.499999950000005,1,0.46666663555555765,0,0.612403096027883
Raigad,2022-09-05,2,7,93,13.68,-79.10761916858704,25.5,51.3,0.0,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,36,9,-0.9350162426854147,-0.3546048870425359,5.0,3.0,1.0,2.0,7.0,5.0,9.0,8.0,79.0,103.0,127.0,110.0,,,246.93,13.52,,,277.1166373319302,-79.3519744999486,2.75,1.7078251276599334,2.875,1.80772153354911,6.5,1.0000000000000022,6.0,1.7728105208558382,94.25,11.116804097101513,104.5,16.05348204329157,13.68,0.0,130.30499999999998,164.93265671176223,-79.10761916858704,0.0,99.00450908167157,251.8885873946518,0,0.19999998000000202,1,0.46666663555555765,1,0.7209302269695331
Raigad,2022-09-12,6,5,112,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,37,9,-0.970941817426052,-0.23931566428755774,2.0,5.0,1.0,6.0,7.0,7.0,7.0,4.0,93.0,79.0,102.0,95.0,13.68,,,,-79.10761916858704,,,,4.0,1.825741858350554,2.875,1.80772153354911,6.0,1.1547005383792535,6.125,1.642080561796094,96.75,14.150971698084893,106.625,15.738374394181497,13.68,0.0,130.30499999999998,164.93265671176223,-79.10761916858704,0.0,99.00450908167157,251.8885873946518,1,0.599999940000006,0,0.3333333111111126,1,0.8682170475332012
Raigad,2022-09-19,1,2,113,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,38,9,-0.992708874098054,-0.12053668025532357,6.0,2.0,3.0,3.0,5.0,7.0,5.0,4.0,112.0,93.0,103.0,115.0,,13.68,,,,-79.10761916858704,,,3.5,2.380476142847617,2.625,1.922609833384968,5.25,2.3629078131263053,5.875,2.100170061141309,99.25,16.33758448078131,106.375,15.601625373201136,13.68,0.0,130.30499999999998,164.93265671176223,-79.10761916858704,0.0,99.00450908167157,251.8885873946518,0,0.09999999000000101,0,0.13333332444444504,1,0.8759689854576048
Raigad,2022-09-26,3,3,113,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,39,9,-1.0,-1.8369701987210297e-16,1.0,6.0,5.0,2.0,2.0,5.0,7.0,5.0,113.0,112.0,79.0,122.0,,,,,,,,,3.0,2.160246899469287,2.75,1.908627030841056,4.25,2.2173557826083465,5.625,2.32609421256197,107.75,9.84462628374822,105.25,14.606749907393569,13.68,0.0,130.30499999999998,164.93265671176223,-79.10761916858704,0.0,99.00450908167157,251.8885873946518,1,0.299999970000003,0,0.19999998666666757,1,0.8759689854576048
Raigad,2022-10-03,2,5,36,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,40,10,-0.992708874098054,0.1205366802553232,3.0,1.0,2.0,1.0,3.0,2.0,7.0,9.0,113.0,113.0,93.0,127.0,,,13.68,246.93,,,-79.10761916858704,277.1166373319302,3.0,2.160246899469287,2.875,1.8077215335491097,3.75,1.500000000000002,5.125,1.8850918886280943,93.5,38.33623177448021,93.875,26.13392704621986,,0.0,13.68,0.0,,0.0,-79.10761916858704,0.0,0,0.19999998000000202,0,0.3333333111111126,0,0.27906976527852895
Raigad,2022-10-10,1,3,45,25.91,-60.42970852763816,24.7,61.4,0.0,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,41,10,-0.9709418174260521,0.23931566428755738,2.0,3.0,6.0,1.0,5.0,3.0,5.0,7.0,36.0,113.0,112.0,102.0,,,,,,,,,1.75,0.9574271077563388,2.875,1.8077215335491097,3.25,1.2583057392117938,4.625,1.846811924835416,76.75,42.01884497857281,86.75,30.931952965917194,25.91,0.0,19.794999999999987,8.647915933912486,-60.42970852763816,0.0,-69.7686638481126,13.207277272611595,0,0.09999999000000101,0,0.19999998666666757,0,0.3488372065981612
Raigad,2022-10-17,1,7,40,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,42,10,-0.9350162426854148,0.35460488704253557,1.0,2.0,1.0,3.0,3.0,5.0,2.0,5.0,45.0,36.0,113.0,103.0,25.91,,,,-60.42970852763816,,,,1.75,0.9574271077563388,2.625,1.922609833384968,4.5,1.9148542155126778,4.875,2.031009601158992,58.5,36.519401236420435,78.875,34.06480169156593,25.91,0.0,19.794999999999987,8.647915933912486,-60.42970852763816,0.0,-69.7686638481126,13.207277272611595,0,0.09999999000000101,1,0.46666663555555765,0,0.3100775169761433
Raigad,2022-10-24,1,2,36,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,43,10,-0.8854560256532101,0.464723172043768,1.0,1.0,3.0,5.0,7.0,3.0,3.0,7.0,40.0,45.0,113.0,79.0,,25.91,,,,-60.42970852763816,,,1.25,0.5000000000000011,2.125,1.7268882005337984,4.25,2.2173557826083465,4.25,2.052872551885704,39.25,4.272001872658741,73.5,37.28270376461449,25.91,0.0,19.794999999999987,8.647915933912486,-60.42970852763816,0.0,-69.7686638481126,13.207277272611595,0,0.09999999000000101,0,0.13333332444444504,0,0.27906976527852895
Raigad,2022-10-31,0,2,39,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,44,10,-0.822983865893657,0.5680647467311548,1.0,1.0,2.0,2.0,2.0,7.0,5.0,7.0,36.0,40.0,36.0,93.0,,,,13.68,,,,-79.10761916858704,0.75,0.5000000000000011,1.875,1.8850918886280936,3.5,2.380476142847618,3.625,1.8468119248354165,40.0,3.7416573867739134,66.75,38.12666858175333,25.91,0.0,25.91,0.0,-60.42970852763816,0.0,-60.42970852763816,0.0,0,0.0,0,0.13333332444444504,0,0.3023255790517397
Raigad,2022-11-07,4,2,51,170.16,159.87189490301395,27.7,91.7,1.0,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,45,11,-0.7485107481711011,0.6631226582407952,0.0,1.0,1.0,6.0,2.0,2.0,3.0,5.0,39.0,36.0,45.0,112.0,,,25.91,,,,-60.42970852763816,,1.5,1.7320508075688776,1.625,1.3024701806293209,3.25,2.5000000000000013,3.25,1.8322507626258115,41.5,6.557438524301985,59.125,33.61733183939497,170.16,0.0,98.03499999999998,102.00015318615952,159.87189490301395,0.0,49.7210931876879,155.77675769208372,1,0.39999996000000404,0,0.13333332444444504,0,0.39534883414458266
Raigad,2022-11-14,2,1,42,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,46,11,-0.6631226582407955,0.7485107481711007,4.0,0.0,1.0,1.0,2.0,2.0,7.0,2.0,51.0,39.0,40.0,113.0,170.16,,,,159.87189490301395,,,,1.75,1.7078251276599334,1.75,1.2817398889233131,1.75,0.5000000000000059,3.125,1.9594095320493174,42.0,6.480740698407844,50.25,25.83325652830363,170.16,0.0,98.03499999999998,102.00015318615952,159.87189490301395,0.0,49.7210931876879,155.77675769208372,0,0.19999998000000202,0,0.06666666222222252,0,0.32558139282495047
Raigad,2022-11-21,0,2,43,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,47,11,-0.5680647467311559,0.8229838658936564,2.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,42.0,51.0,36.0,113.0,,170.16,,,,159.87189490301395,,,1.5,1.9148542155126764,1.375,1.302470180629321,1.75,0.5000000000000059,3.0,2.0000000000000027,43.75,5.123475382979779,41.5,4.9856938190327975,170.16,0.0,98.03499999999998,102.00015318615952,159.87189490301395,0.0,49.7210931876879,155.77675769208372,0,0.0,0,0.13333332444444504,0,0.333333330749354
Raigad,2022-11-28,0,4,35,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,48,11,-0.4647231720437684,0.88545602565321,0.0,2.0,0.0,2.0,2.0,1.0,2.0,5.0,43.0,42.0,39.0,36.0,,,,,,,,,1.5,1.9148542155126764,1.125,1.3562026818605393,2.25,1.258305739211794,2.875,1.8850918886280956,42.75,6.551081335677833,41.375,5.153015760559093,170.16,0.0,98.03499999999998,102.00015318615952,159.87189490301395,0.0,49.7210931876879,155.77675769208372,0,0.0,0,0.2666666488888901,0,0.27131782735412535
Raigad,2022-12-05,2,5,23,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,49,12,-0.35460488704253595,0.9350162426854147,0.0,0.0,4.0,1.0,4.0,2.0,2.0,3.0,35.0,43.0,51.0,45.0,,,170.16,25.91,,,159.87189490301395,-60.42970852763816,1.0,1.1547005383792521,1.25,1.3887301496588291,3.0,1.8257418583505554,3.125,2.031009601158993,35.75,9.215023964519379,38.625,8.016723591521421,,0.0,170.16,0.0,,0.0,159.87189490301395,0.0,0,0.19999998000000202,0,0.3333333111111126,0,0.1782945722612824
Raigad,2022-12-12,1,7,32,1.93,-97.05246381545123,25.1,63.6,0.0,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,50,12,-0.2393156642875578,0.970941817426052,2.0,0.0,2.0,1.0,5.0,4.0,1.0,7.0,23.0,35.0,42.0,40.0,,,,,,,,,0.75,0.9574271077563388,1.25,1.3887301496588291,4.5,2.081665999466134,3.125,2.031009601158993,33.25,8.26135582092914,37.625,8.314144574157883,1.93,0.0,86.04499999999999,118.95657379901292,-97.05246381545123,0.0,31.40971554378136,181.67295630183182,0,0.09999999000000101,1,0.46666663555555765,0,0.24806201358091462
Raigad,2022-12-19,0,2,31,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,51,12,-0.12053668025532363,0.992708874098054,1.0,2.0,0.0,1.0,7.0,5.0,2.0,2.0,32.0,23.0,43.0,36.0,1.93,,,,-97.05246381545123,,,,0.75,0.9574271077563388,1.125,1.457737973711327,4.5,2.081665999466134,3.125,2.031009601158993,30.25,5.123475382979779,37.0,8.635475005547034,1.93,0.0,86.04499999999999,118.95657379901292,-97.05246381545123,0.0,31.40971554378136,181.67295630183182,0,0.0,0,0.13333332444444504,0,0.24031007565651105
Raigad,2022-12-26,2,3,32,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,52,12,6.432490598706546e-16,1.0,0.0,1.0,0.0,0.0,2.0,7.0,4.0,2.0,31.0,32.0,35.0,39.0,,1.93,,,,-97.05246381545123,,,1.25,0.9574271077563388,1.375,1.4078859531733607,4.25,2.2173557826083465,3.25,1.9820624179302326,29.5,4.358898943540649,36.125,8.757649717328706,1.93,0.0,86.04499999999999,118.95657379901292,-97.05246381545123,0.0,31.40971554378136,181.67295630183182,0,0.19999998000000202,0,0.19999998666666757,0,0.24806201358091462
Raigad,2023-01-02,1,2,29,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,1,1,0.12053668025532305,0.992708874098054,2.0,0.0,2.0,4.0,3.0,2.0,5.0,2.0,32.0,31.0,23.0,51.0,,,,170.16,,,,159.87189490301395,1.0,0.8164965809277268,1.0,0.9258200997725546,3.5,2.380476142847618,3.25,1.9820624179302326,31.0,1.4142135623730205,33.375,6.610327417868766,1.93,0.0,1.93,0.0,-97.05246381545123,0.0,-97.05246381545123,0.0,0,0.09999999000000101,0,0.13333332444444504,0,0.2248061998077039
Raigad,2023-01-09,1,5,36,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,2,1,0.23931566428755774,0.970941817426052,1.0,2.0,1.0,2.0,2.0,3.0,7.0,1.0,29.0,32.0,32.0,42.0,,,1.93,,,,-97.05246381545123,,1.0,0.8164965809277268,0.875,0.8345229603962838,3.0,1.414213562373097,3.75,1.8322507626258115,32.0,2.943920288775913,32.625,5.780200194259129,,0.0,1.93,0.0,,0.0,-97.05246381545123,0.0,0,0.09999999000000101,0,0.3333333111111126,0,0.27906976527852895
Raigad,2023-01-16,2,1,30,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,3,1,0.3546048870425356,0.9350162426854148,1.0,1.0,0.0,0.0,5.0,2.0,2.0,2.0,36.0,29.0,31.0,43.0,,,,,,,,,1.5,0.577350269189627,1.125,0.8345229603962836,2.75,1.7078251276599345,3.625,1.9955307206712876,31.75,3.0956959368344177,31.0,3.999999999999872,,0.0,1.93,0.0,,0.0,-97.05246381545123,0.0,0,0.19999998000000202,0,0.06666666222222252,0,0.23255813773210746
Raigad,2023-01-23,3,6,21,,,,,,Maharashtra,18.519,73.184,2640000,0.011230585424133811,0.3924050632911392,0.47695390781563113,90.4,61.7,0.52,28.0,0.5228426395939086,85.3,19.7,0.49591861896381595,14.5,28.7,48.2,79.2,1.21,Low,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,4,1,0.4647231720437685,0.8854560256532099,2.0,1.0,2.0,0.0,1.0,5.0,3.0,4.0,30.0,36.0,32.0,35.0,,,,,,,,,1.75,0.9574271077563388,1.5,0.9258200997725541,3.5,2.3804761428476175,3.875,2.1671244937540117,29.0,6.16441400296896,29.25,4.94974746830573,,0.0,1.93,0.0,,0.0,-97.05246381545123,0.0,1,0.299999970000003,1,0.39999997333333515,0,0.16279069641247523
