district,date,cholera_cases,typhoid_cases,add_cases,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,sanitation_coverage_pct,od_index,water_access_pct,population_density,urban_pct,wash_index,week_of_year,month
Satara,2023-04-03,2,5,7,0.0,-15.136008113932789,30.18458635820492,40.251221991041234,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,14,4
Satara,2023-04-10,5,7,7,18.358647220854046,12.534504145614775,28.611105865357747,36.86917119718126,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,15,4
Satara,2023-04-17,2,4,12,17.227805570989226,13.631908911233673,23.39468876172566,47.171105898155446,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,16,4
Satara,2023-04-24,0,6,13,17.65021985506583,1.6080114585409941,23.720066517531926,41.75338743967062,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,17,4
Satara,2023-05-01,2,7,12,35.18912983235384,4.018477503100204,32.91453085002792,54.476062817314414,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,18,5
Satara,2023-05-08,0,4,7,19.290232654926108,-1.1897150612377119,30.74613480803107,42.6462066047365,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,19,5
Satara,2023-05-15,1,4,6,0.8764872655328375,-0.7868459711268496,31.828029155304364,40.939108245596756,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,20,5
Satara,2023-05-22,3,6,12,15.299011973550341,7.396263665961039,30.90344912565196,37.522425884417764,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,21,5
Satara,2023-05-29,3,6,11,30.989927176487313,12.388958717762868,34.936259815726956,39.815972403418634,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,22,5
Satara,2023-06-05,8,9,40,93.1567250693408,48.282290033590826,35.52440289758036,79.3804881297883,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,23,6
Satara,2023-06-12,10,7,42,110.2579614814592,25.300761538193672,29.190964214856884,74.57993177095781,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,24,6
Satara,2023-06-19,8,14,47,111.68934268994742,72.57412571073806,32.80418141442094,79.75968406305849,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,25,6
Satara,2023-06-26,9,15,44,82.15167861066399,12.064178358257136,34.42349077864854,79.87046167473258,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,26,6
Satara,2023-07-03,5,16,36,85.17836158823903,10.67282606156564,28.288005609316336,82.4215163779944,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,27,7
Satara,2023-07-10,7,5,43,105.07392419343142,31.28834766787788,32.063575759195864,77.66665715221453,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,28,7
Satara,2023-07-17,11,6,38,115.4290501607859,5.277890357409407,32.77004260224802,70.23420766265512,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,29,7
Satara,2023-07-24,6,8,40,91.19719029991995,12.541399613987009,28.33745549567787,77.28475905126213,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,30,7
Satara,2023-07-31,12,13,38,109.13415415979055,23.724419527210536,32.207965035932254,82.01554969925667,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,31,7
Satara,2023-08-07,4,11,31,108.15295478477539,-5.131974867876029,27.078678137461736,73.60477630828319,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,32,8
Satara,2023-08-14,8,13,28,89.78921548680371,-18.120986023250428,27.067870281117333,79.88081985003826,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,33,8
Satara,2023-08-21,8,14,27,103.13612256135461,-20.559714127537514,27.477656158753174,81.46726910031437,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,34,8
Satara,2023-08-28,6,10,42,121.08054104007238,59.06663452650643,27.60192979047974,80.19348358775311,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,35,8
Satara,2023-09-04,7,7,36,82.57212810662884,-0.33747546563385783,20.158962353596735,80.40224482283092,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,36,9
Satara,2023-09-11,8,9,39,105.05716981564258,-31.7496758657321,18.26223909325226,78.6216606168466,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,37,9
Satara,2023-09-18,3,11,42,104.09911425097886,7.9054047243380605,20.675414579775932,88.4236861010392,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,38,9
Satara,2023-09-25,11,11,34,124.37946533897374,15.84824959124546,19.42068886844863,82.76339420232317,1,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,39,9
Satara,2023-10-02,5,4,18,37.95630282798052,-19.563460811772742,14.722464238204294,35.33896221684941,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,40,10
Satara,2023-10-09,4,5,20,29.854358742941127,20.424256432884373,13.75737933950249,40.47246349895256,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,41,10
Satara,2023-10-16,1,1,11,17.21269721213495,1.8096408892248974,10.695466653484168,43.2735783696775,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,42,10
Satara,2023-10-23,0,2,5,3.068252758970978,2.11045520667232,16.938746426710598,34.792455586940676,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,43,10
Satara,2023-10-30,1,1,8,6.7378793403920785,-9.643286539702169,15.208003604396339,38.48644047841513,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,44,10
Satara,2023-11-06,3,3,4,1.6832106027491456,2.413092743812357,12.88806101371885,41.09993343352233,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,45,11
Satara,2023-11-13,3,2,15,25.27884943392604,5.238757415913376,8.305288689679614,37.02172050183457,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,46,11
Satara,2023-11-20,1,5,11,10.357059820583483,-10.285960942212329,7.596425786063774,39.34301831117368,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,47,11
Satara,2023-11-27,0,3,18,21.949475013950916,1.4699691728869864,8.302918782340456,42.95804567050178,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,48,11
Satara,2023-12-04,0,7,3,30.18073841563032,14.179863692441252,8.616463419383853,37.71475550839132,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,49,12
Satara,2023-12-11,0,6,13,33.37569334148321,-0.6630492879003086,6.111227714995228,35.8644682518866,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,50,12
Satara,2023-12-18,2,4,14,17.122460968507824,1.0147733577392528,9.328485712850473,38.32341820984286,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,51,12
Satara,2023-12-25,1,4,9,15.599264976938226,-20.019509690482806,8.90547937668887,31.10743222278302,0,0.4805555555555555,0.4625197779414254,0.5392829011756749,1609.2601638863086,0.41666666666666663,0.5154314271042071,52,12
Sindhudurg,2022-01-03,0,7,8,1.1105257295733466,0.810816844115734,10.636760205335648,43.185762076552436,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,1,1
Sindhudurg,2022-01-10,0,1,6,17.783600991490566,4.733398908330222,6.481733451308571,37.13750412009398,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,2,1
Sindhudurg,2022-01-17,2,6,3,13.749959538005278,0.7696438325195544,10.823574222065615,49.80725911881824,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,3,1
Sindhudurg,2022-01-24,1,2,12,32.33154926316337,-12.341170815392214,9.118200806980193,38.0625763392082,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,4,1
Sindhudurg,2022-01-31,3,4,7,14.940809585173481,18.383123796867856,13.376714546616629,49.9534489719802,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,5,1
Sindhudurg,2022-02-07,1,5,4,27.86599734660454,-1.9889253688506612,11.089605161094033,42.84477803186967,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,6,2
Sindhudurg,2022-02-14,2,2,18,30.42991437327153,7.954892582045359,16.043502175303423,26.137231949731486,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,7,2
Sindhudurg,2022-02-21,5,3,11,30.749283445863558,-0.8729414487949709,13.518583908374548,42.61359909758064,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,8,2
Sindhudurg,2022-02-28,0,6,12,9.607243707684356,-12.807174367183787,16.445382965141786,35.151711933161735,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,9,2
Sindhudurg,2022-03-07,3,5,10,26.963700717220878,-6.270959337094042,23.240212278917287,39.68410085916784,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,10,3
Sindhudurg,2022-03-14,6,7,10,27.696865166227177,8.658072149327747,19.613499986336333,42.00197200022862,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,11,3
Sindhudurg,2022-03-21,4,3,16,23.206019563548598,5.9951699006576185,21.10196457189134,50.43857018147577,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,12,3
Sindhudurg,2022-03-28,2,4,14,1.614056082509375,-7.550030226998042,21.040224464845593,39.488092599756094,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,13,3
Sindhudurg,2022-04-04,5,5,9,23.588515363809684,-17.511158614855972,23.755319258494886,27.445355674764304,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,14,4
Sindhudurg,2022-04-11,1,8,18,7.224619826418696,-1.3174352571197194,26.414677939225637,37.48391467860738,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,15,4
Sindhudurg,2022-04-18,4,1,8,11.981530099600107,8.000686529467139,22.722440686869493,33.29524309782095,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,16,4
Sindhudurg,2022-04-25,0,5,13,24.36637577686489,-10.0567841714885,25.869386535669037,40.59813507936407,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,17,4
Sindhudurg,2022-05-02,4,8,14,21.821897008835403,4.502450170375484,28.98134354735254,45.10036708214934,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,18,5
Sindhudurg,2022-05-09,1,4,13,15.285089784982432,-2.132795956797711,30.470878488554366,38.28173361788479,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,19,5
Sindhudurg,2022-05-16,1,3,14,5.457072034809913,-4.997853412436041,30.187585377433752,45.3503680518523,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,20,5
Sindhudurg,2022-05-23,3,8,11,0.0,17.65356156493623,28.788114199288053,38.768134781259846,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,21,5
Sindhudurg,2022-05-30,2,5,9,28.13297353920207,10.128091542036001,30.9258885370026,35.927542560692956,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,22,5
Sindhudurg,2022-06-06,11,14,36,106.71767216587465,-21.735005758347736,31.28593470129368,89.24390953877021,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,23,6
Sindhudurg,2022-06-13,11,16,39,95.67118126819028,-15.968142198641338,34.261948855612545,78.5971380597282,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,24,6
Sindhudurg,2022-06-20,15,13,49,105.61608750749602,24.612768879981257,33.993585371401736,78.69230744312128,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,25,6
Sindhudurg,2022-06-27,14,8,42,112.52252447465621,2.2732448405657273,33.33950819342383,82.00875955002843,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,26,6
Sindhudurg,2022-07-04,9,13,51,86.24494846586364,25.41484479208509,29.431754788164422,87.96059823994398,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,27,7
Sindhudurg,2022-07-11,13,13,44,99.08318404953467,30.83189325441323,33.637987340141656,70.5277692604143,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,28,7
Sindhudurg,2022-07-18,11,12,48,86.42306725686208,-47.01169349047143,29.27453059964997,89.77245455980724,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,29,7
Sindhudurg,2022-07-25,10,10,37,85.56736612326677,-12.20593543664116,29.643044255258165,86.54841893333347,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,30,7
Sindhudurg,2022-08-01,16,13,36,88.90352405991204,30.8435728792833,23.77272568869799,74.90886618199474,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,31,8
Sindhudurg,2022-08-08,14,15,42,92.75890776896377,21.50199023116264,27.91278053268394,79.90620020288185,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,32,8
Sindhudurg,2022-08-15,9,11,40,102.94243844658567,15.635272554415657,28.30877579928885,81.54425279151882,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,33,8
Sindhudurg,2022-08-22,9,15,46,104.23505765927844,1.3503232647404322,23.685572393966222,79.07260012047873,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,34,8
Sindhudurg,2022-08-29,10,11,45,112.68832995100576,24.49127825851843,24.907615097705563,82.47220774606438,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,35,8
Sindhudurg,2022-09-05,9,16,60,85.57907002690125,3.008881929198188,17.99831072936763,85.60443831530566,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,36,9
Sindhudurg,2022-09-12,7,11,54,89.99795800014225,30.905561958045052,21.4605139232337,74.7940641434813,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,37,9
Sindhudurg,2022-09-19,7,12,44,84.50075160884626,-17.094312729683978,22.018792641883028,76.41862716665071,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,38,9
Sindhudurg,2022-09-26,5,15,46,95.44896788138644,38.28336122839248,21.04530962172884,79.21624355258379,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,39,9
Sindhudurg,2022-10-03,2,7,13,20.60765097644411,-17.684918655590522,14.989386267090516,46.43731131924236,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,40,10
Sindhudurg,2022-10-10,1,2,8,29.731258730512437,13.984436503836541,14.85118050073654,39.44991604622103,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,41,10
Sindhudurg,2022-10-17,3,8,9,18.73652988872456,10.86236904832839,15.868628959468612,32.66959118880178,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,42,10
Sindhudurg,2022-10-24,2,2,11,28.477594895776882,14.074391139172276,14.49637056818432,46.270096176663934,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,43,10
Sindhudurg,2022-10-31,5,5,13,0.0,8.31341370108287,13.250512227387315,38.69291350509866,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,44,10
Sindhudurg,2022-11-07,7,4,11,16.273288372136182,19.86264680489528,9.62086746678584,43.59780915798967,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,45,11
Sindhudurg,2022-11-14,2,8,10,29.944279697365545,11.293676231283529,8.533621287918868,29.319932252803262,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,46,11
Sindhudurg,2022-11-21,1,3,18,31.55141466194844,4.161071482837128,7.6771941171236655,35.94341335212999,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,47,11
Sindhudurg,2022-11-28,6,6,18,37.96779523791427,-9.782314121229712,9.90750174936796,32.67710244974917,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,48,11
Sindhudurg,2022-12-05,3,7,17,36.60378818972972,-5.788217215868263,9.363011971638242,45.44481513692494,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,49,12
Sindhudurg,2022-12-12,5,8,11,34.95501161383926,-0.3405069946277105,8.327913986884777,44.66033404488056,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,50,12
Sindhudurg,2022-12-19,2,2,10,20.642130719613082,18.623209732487396,5.528518338004353,38.09230341774939,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,51,12
Sindhudurg,2022-12-26,3,5,13,7.355546557107356,-2.5872954256520013,7.28158661669571,36.211016467983285,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,52,12
Sindhudurg,2023-01-02,1,4,12,15.732356776714646,-24.313485579106118,9.141030472235544,37.460128813792416,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,1,1
Sindhudurg,2023-01-09,2,3,11,5.1796052056381505,3.070036236254948,10.013501816733156,46.41380926417676,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,2,1
Sindhudurg,2023-01-16,1,7,10,26.686099494824585,-18.701546165417547,8.55776045878822,33.43487669122875,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,3,1
Sindhudurg,2023-01-23,0,2,7,17.32929461616911,-2.3510914840814796,8.531731300275124,31.44893921839155,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,4,1
Sindhudurg,2023-01-30,2,5,12,20.088747714169614,10.939453535835113,8.411334810484343,38.703003697487546,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,5,1
Sindhudurg,2023-02-06,1,5,9,32.20746442328864,-8.87733550399923,15.930445257946205,43.666589323001666,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,6,2
Sindhudurg,2023-02-13,2,2,14,23.998756847335727,7.343402884719342,12.435056948289816,32.66701517256498,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,7,2
Sindhudurg,2023-02-20,3,3,7,17.66924840880974,3.4780868217257996,11.170335684752567,44.984357851131605,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,8,2
Sindhudurg,2023-02-27,2,3,14,20.452949643250825,0.49745250787830675,14.197962445205462,40.34657875470563,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,9,2
Sindhudurg,2023-03-06,6,5,10,39.42641906426033,-6.921973865199604,15.288809291227873,45.15082754242697,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,10,3
Sindhudurg,2023-03-13,1,2,10,19.973528687538966,2.8152360509292693,18.038283885925964,43.21287424969727,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,11,3
Sindhudurg,2023-03-20,1,3,7,17.665163221273374,6.731736721563578,20.16846741145212,36.83942353530152,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,12,3
Sindhudurg,2023-03-27,1,3,13,24.181120962930777,9.795176008871962,18.284755303678736,37.11260656885604,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,13,3
Sindhudurg,2023-04-03,2,10,11,11.275640225109983,19.252130777592544,27.712617953911035,37.71670509303805,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,14,4
Sindhudurg,2023-04-10,2,3,13,19.954566432065487,2.1732162748104864,28.219661524480063,41.35969876693045,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,15,4
Sindhudurg,2023-04-17,1,7,7,24.29881573161483,-10.752641014608617,25.8749216084905,55.14919194436071,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,16,4
Sindhudurg,2023-04-24,1,5,5,0.0,24.209385156588368,26.36612471394457,41.716845028674086,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,17,4
Sindhudurg,2023-05-01,1,10,6,4.263619040979611,-5.393401125416265,30.853040883692707,41.11618968087414,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,18,5
Sindhudurg,2023-05-08,2,4,13,5.8546768205597015,-5.039951083635509,30.878875776024053,35.50160044951199,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,19,5
Sindhudurg,2023-05-15,2,10,15,36.9577193062744,-5.308536074772427,28.877084279636698,33.10595633609886,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,20,5
Sindhudurg,2023-05-22,0,3,14,10.848253096266824,11.652163820753614,27.326955931719034,38.78038621176026,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,21,5
Sindhudurg,2023-05-29,3,2,15,28.205549402713388,-14.832212088961832,28.895476162064497,40.26930483657917,0,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,22,5
Sindhudurg,2023-06-05,5,19,43,105.51628062090339,-16.911916595377832,30.45568382218219,82.15862093067051,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,23,6
Sindhudurg,2023-06-12,6,18,45,100.97110410423163,-12.661213035188043,31.141565095455928,74.94921163144346,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,24,6
Sindhudurg,2023-06-19,5,10,39,90.7540025806577,-21.8196243803567,31.352017924937655,86.12128436072992,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,25,6
Sindhudurg,2023-06-26,6,19,42,77.29109107099758,-9.075528414426874,31.271671259331185,78.48654884024819,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,26,6
Sindhudurg,2023-07-03,5,19,31,100.63270254841241,-24.248053302980786,29.614851810317294,85.76146245874955,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,27,7
Sindhudurg,2023-07-10,8,13,40,102.25757343084753,34.73025480842182,30.124816680800997,84.13893474346574,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,28,7
Sindhudurg,2023-07-17,12,10,41,103.31019724803501,40.06148093100377,29.880619931114147,78.04529234758853,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,29,7
Sindhudurg,2023-07-24,11,13,37,111.3262732369301,23.95917783145919,33.09720559959796,81.98409063490563,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,30,7
Sindhudurg,2023-07-31,8,10,44,87.56419407460137,6.503243900784303,33.93115065744247,81.01086248494036,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,31,7
Sindhudurg,2023-08-07,7,16,41,91.20467986684653,-0.871639086763526,23.255695903760042,80.49941127143944,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,32,8
Sindhudurg,2023-08-14,13,12,45,107.08152558123973,-15.310954651711372,23.56504629427579,70.14783398098291,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,33,8
Sindhudurg,2023-08-21,11,11,46,92.38641366742624,44.93231634400887,24.286675890076822,82.51704027908228,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,34,8
Sindhudurg,2023-08-28,6,21,39,90.69769928705422,5.481872566329232,23.94082219398593,85.39211263211294,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,35,8
Sindhudurg,2023-09-04,9,13,48,94.40741180130252,-26.23499857526346,17.71025454873231,84.99964735659344,1,0.3833333333333333,0.5783003069945979,0.49405038710184873,1938.5495233277447,0.3,0.4352934267751532,36,9
