district,date,cholera_cases,typhoid_cases,add_cases,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,state,latitude,longitude,population_2024,population_density,urban_pct,sanitation_coverage_pct,urban_sanitation_pct,rural_sanitation_pct,od_index,od_pct,water_access_pct,piped_water_pct,unprotected_water_src_pct,wash_index,children_u5_diarrhea_pct,stunting_u5_pct,anemia_women_pct,phc_coverage_pct,asha_per_1000,wash_risk_category,data_source,survey_year
Washim,2020-07-13,0,3,66,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-07-20,0,4,56,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-07-27,0,5,55,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-08-03,2,2,49,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-08-10,0,2,50,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-08-17,0,3,53,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-08-24,1,5,68,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-08-31,0,6,55,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-09-07,0,0,56,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-09-14,0,5,55,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-09-21,1,3,53,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-09-28,0,2,50,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-10-05,0,0,18,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-10-12,0,1,22,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-10-19,0,1,25,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-10-26,1,4,23,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-11-02,0,7,15,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-11-09,0,2,17,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-11-16,0,2,16,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-11-23,0,1,28,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-11-30,0,2,25,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-12-07,0,3,24,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-12-14,0,2,14,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-12-21,0,3,21,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2020-12-28,0,3,17,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-01-04,0,2,18,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-01-11,0,5,22,0.93,-94.95566809337895,30.4,54.3,0.0,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-01-18,0,3,14,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-01-25,0,6,25,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-02-01,0,1,14,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-02-08,0,2,14,40.08,117.39443313695904,31.2,70.3,1.0,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-02-15,0,1,12,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-02-22,1,3,16,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-03-01,0,1,18,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-03-08,0,1,6,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-03-15,0,3,18,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-03-22,0,2,15,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-03-29,0,2,17,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-04-05,0,5,20,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-04-12,0,4,29,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-04-19,1,8,36,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-04-26,1,4,25,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-05-03,0,6,28,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-05-10,0,6,32,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-05-17,0,2,21,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-05-24,0,7,31,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-05-31,1,2,29,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-06-07,0,6,59,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-06-14,0,2,67,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-06-21,0,2,51,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-06-28,0,2,57,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-07-05,0,4,44,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-07-12,0,1,60,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-07-19,0,3,63,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-07-26,0,5,47,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-08-02,0,5,53,0.56,-96.96255283042173,20.8,48.0,0.0,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-08-09,0,4,51,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-08-16,0,3,53,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-08-23,0,5,44,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-08-30,0,3,51,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-09-06,0,2,52,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-09-13,0,3,59,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-09-20,0,3,58,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-09-27,0,4,56,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-10-04,0,2,31,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-10-11,0,1,30,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-10-18,0,3,20,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-10-25,0,2,14,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-11-01,0,2,21,1.49,-91.91822092380069,27.0,43.9,0.0,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-11-08,0,0,23,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-11-15,0,3,20,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-11-22,0,1,28,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-11-29,0,3,22,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-12-06,0,6,20,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-12-13,0,2,13,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-12-20,0,3,20,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2021-12-27,1,1,10,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2022-01-03,0,1,12,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2022-01-10,0,0,21,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2022-01-17,0,1,12,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2022-01-24,0,2,14,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2022-01-31,0,2,24,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2022-02-07,0,3,9,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2022-02-14,0,1,16,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2022-02-21,0,3,15,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Washim,2022-02-28,0,6,11,,,,,,Maharashtra,20.113,77.133,1197000,0.006690561529271207,0.16455696202531644,0.250501002004008,80.6,49.3,0.74,39.0,0.2335025380710661,73.9,31.1,0.6408,11.9,29.6,50.2,74.4,1.09,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
